date,equity,close,shares,cash
2024-12-17,152191.03,252.0,0,152191.03
2024-12-18,152191.03,247.1,0,152191.03
2024-12-19,152191.03,240.0,0,152191.03
2024-12-20,152191.03,242.62,0,152191.03
2024-12-23,152191.03,241.99,0,152191.03
2024-12-24,152191.03,242.12,0,152191.03
2024-12-25,152191.03,243.9,0,152191.03
2024-12-26,152191.03,241.63,0,152191.03
2024-12-27,152191.03,243.86,0,152191.03
2024-12-30,152191.03,246.45,0,152191.03
2024-12-31,152191.03,248.52,0,152191.03
2025-01-02,152191.03,247.44,0,152191.03
2025-01-03,152191.03,246.4,0,152191.03
2025-01-06,152191.03,251.7,0,152191.03
2025-01-07,152191.03,258.68,0,152191.03
2025-01-08,152191.03,268.91,0,152191.03
2025-01-09,152191.03,271.4,0,152191.03
2025-01-10,152191.03,276.96,0,152191.03
2025-01-13,152191.03,267.01,0,152191.03
2025-01-14,152191.03,245.87,0,152191.03
2025-01-15,152191.03,236.03,0,152191.03
2025-01-16,152191.03,234.3,0,152191.03
2025-01-17,152191.03,243.0,0,152191.03
2025-01-20,152191.03,246.79,0,152191.03
2025-01-21,152191.03,249.9,0,152191.03
2025-01-22,152191.03,242.81,0,152191.03
2025-01-23,152191.03,242.79,0,152191.03
2025-01-24,152191.03,241.13,0,152191.03
2025-01-27,152191.03,243.15,0,152191.03
2025-02-05,152191.03,231.5,0,152191.03
2025-02-06,152191.03,234.5,0,152191.03
2025-02-07,152191.03,232.31,0,152191.03
2025-02-10,152191.03,222.0,0,152191.03
2025-02-11,152191.03,223.55,0,152191.03
2025-02-12,152191.03,228.49,0,152191.03
2025-02-13,152191.03,236.01,0,152191.03
2025-02-14,152191.03,229.49,0,152191.03
2025-02-17,152191.03,228.42,0,152191.03
2025-02-18,152191.03,227.1,0,152191.03
2025-02-19,152191.03,224.95,0,152191.03
2025-02-20,152191.03,230.0,0,152191.03
2025-02-21,152191.03,215.0,0,152191.03
2025-02-24,152191.03,214.0,0,152191.03
2025-02-25,152191.03,209.99,0,152191.03
2025-02-26,152191.03,210.98,0,152191.03
2025-02-27,152191.03,213.88,0,152191.03
2025-02-28,152191.03,221.23,0,152191.03
2025-03-03,152191.03,225.4,0,152191.03
2025-03-04,152191.03,223.03,0,152191.03
2025-03-05,152191.03,228.49,0,152191.03
2025-03-06,152191.03,229.0,0,152191.03
2025-03-07,152191.03,228.95,0,152191.03
2025-03-10,152191.03,226.67,0,152191.03
2025-03-11,152191.03,226.99,0,152191.03
2025-03-12,152191.03,222.58,0,152191.03
2025-03-13,152191.03,220.36,0,152191.03
2025-03-14,152191.03,232.6,0,152191.03
2025-03-17,152191.03,231.21,0,152191.03
2025-03-18,152191.03,228.0,0,152191.03
2025-03-19,152191.03,229.0,0,152191.03
2025-03-20,152191.03,237.9,0,152191.03
2025-03-21,152191.03,234.45,0,152191.03
2025-03-24,152191.03,233.17,0,152191.03
2025-03-25,152191.03,227.53,0,152191.03
2025-03-26,152191.03,232.25,0,152191.03
2025-03-27,152191.03,237.5,0,152191.03
2025-03-28,152191.03,237.8,0,152191.03
2025-03-31,152191.03,248.97,0,152191.03
2025-04-01,152191.03,256.21,0,152191.03
2025-04-02,152191.03,255.4,0,152191.03
2025-04-03,152191.03,259.1,0,152191.03
2025-04-07,152191.03,255.0,0,152191.03
2025-04-08,152191.03,256.0,0,152191.03
2025-04-09,152191.03,262.37,0,152191.03
2025-04-10,152191.03,256.9,0,152191.03
2025-04-11,152191.03,255.22,0,152191.03
2025-04-14,152191.03,261.33,0,152191.03
2025-04-15,152191.03,267.58,0,152191.03
2025-04-16,152191.03,275.0,0,152191.03
2025-04-17,152191.03,283.3,0,152191.03
2025-04-18,152191.03,268.88,0,152191.03
2025-04-21,152191.03,279.0,0,152191.03
2025-04-22,152191.03,282.29,0,152191.03
2025-04-23,152191.03,280.54,0,152191.03
2025-04-24,152191.03,281.98,0,152191.03
2025-04-25,152191.03,277.85,0,152191.03
2025-04-28,152191.03,279.65,0,152191.03
2025-04-29,152191.03,284.89,0,152191.03
2025-04-30,152191.03,286.0,0,152191.03
2025-05-06,152191.03,280.25,0,152191.03
2025-05-07,152191.03,277.0,0,152191.03
2025-05-08,152191.03,279.22,0,152191.03
2025-05-09,152191.03,281.5,0,152191.03
2025-05-12,152191.03,270.51,0,152191.03
2025-05-13,152191.03,273.03,0,152191.03
2025-05-14,152191.03,275.8,0,152191.03
2025-05-15,152191.03,277.55,0,152191.03
2025-05-16,152191.03,277.98,0,152191.03
2025-05-19,152191.03,278.35,0,152191.03
2025-05-20,152191.03,281.0,0,152191.03
2025-05-21,152191.03,286.71,0,152191.03
2025-05-22,152191.03,286.88,0,152191.03
2025-05-23,152191.03,283.66,0,152191.03
2025-05-26,152191.03,285.98,0,152191.03
2025-05-27,152191.03,293.0,0,152191.03
2025-05-28,152191.03,311.47,0,152191.03
2025-05-29,152191.03,312.03,0,152191.03
2025-05-30,152191.03,320.0,0,152191.03
2025-06-03,152191.03,320.49,0,152191.03
2025-06-04,152191.03,328.45,0,152191.03
2025-06-05,152191.03,322.81,0,152191.03
2025-06-06,152191.03,328.73,0,152191.03
2025-06-09,152191.03,334.0,0,152191.03
2025-06-10,152191.03,332.3,0,152191.03
2025-06-11,152191.03,334.92,0,152191.03
2025-06-12,152191.03,336.5,0,152191.03
2025-06-13,152191.03,324.61,0,152191.03
2025-06-16,152191.03,327.35,0,152191.03
2025-06-17,152191.03,314.8,0,152191.03
2025-06-18,152191.03,324.59,0,152191.03
2025-06-19,152191.03,321.29,0,152191.03
2025-06-20,152191.03,321.15,0,152191.03
2025-06-23,152191.03,315.91,0,152191.03
2025-06-24,152191.03,321.59,0,152191.03
2025-06-25,152191.03,324.8,0,152191.03
2025-06-26,152191.03,318.69,0,152191.03
2025-06-27,152191.03,316.42,0,152191.03
2025-06-30,152191.03,314.05,0,152191.03
2025-07-01,152191.03,321.7,0,152191.03
2025-07-02,152191.03,310.08,0,152191.03
2025-07-03,152191.03,308.02,0,152191.03
2025-07-04,152191.03,309.35,0,152191.03
2025-07-07,152191.03,310.76,0,152191.03
2025-07-08,152191.03,301.23,0,152191.03
2025-07-09,152191.03,305.66,0,152191.03
2025-07-10,152191.03,291.0,0,152191.03
2025-07-11,152191.03,289.85,0,152191.03
2025-07-14,152191.03,299.44,0,152191.03
2025-07-15,152191.03,294.65,0,152191.03
2025-07-16,152191.03,291.7,0,152191.03
2025-07-17,152191.03,299.01,0,152191.03
2025-07-18,152191.03,299.03,0,152191.03
2025-07-21,152191.03,297.44,0,152191.03
2025-07-22,152191.03,293.76,0,152191.03
2025-07-23,152191.03,291.27,0,152191.03
2025-07-24,152191.03,291.24,0,152191.03
2025-07-25,152191.03,299.93,0,152191.03
2025-07-28,152191.03,290.2,0,152191.03
2025-07-29,152191.03,286.72,0,152191.03
2025-07-30,152191.03,288.91,0,152191.03
2025-07-31,152191.03,281.3,0,152191.03
2025-08-01,152191.03,285.05,0,152191.03
2025-08-04,152191.03,295.17,0,152191.03
2025-08-05,152191.03,304.83,0,152191.03
2025-08-06,152191.03,298.03,0,152191.03
2025-08-07,152191.03,299.5,0,152191.03
2025-08-08,152191.03,297.88,0,152191.03
2025-08-11,152191.03,292.67,0,152191.03
2025-08-12,152191.03,291.73,0,152191.03
2025-08-13,152191.03,291.75,0,152191.03
2025-08-14,152191.03,290.89,0,152191.03
2025-08-15,152191.03,284.16,0,152191.03
2025-08-18,152191.03,284.94,0,152191.03
2025-08-19,152191.03,296.65,0,152191.03
2025-08-20,152191.03,298.0,0,152191.03
2025-08-21,152191.03,302.75,0,152191.03
2025-08-22,152191.03,301.46,0,152191.03
2025-08-25,152191.03,302.32,0,152191.03
2025-08-26,152191.03,303.91,0,152191.03
2025-08-27,152191.03,299.85,0,152191.03
2025-08-28,152191.03,299.2,0,152191.03
2025-08-29,152191.03,308.94,0,152191.03
2025-09-01,152191.03,314.94,0,152191.03
2025-09-02,152191.03,308.46,0,152191.03
2025-09-03,152191.03,298.42,0,152191.03
2025-09-04,152191.03,296.47,0,152191.03
2025-09-05,152191.03,294.82,0,152191.03
2025-09-08,152191.03,300.08,0,152191.03
2025-09-09,152191.03,298.09,0,152191.03
2025-09-10,152191.03,297.04,0,152191.03
2025-09-11,152191.03,299.78,0,152191.03
2025-09-12,152191.03,294.82,0,152191.03
2025-09-15,152191.03,289.5,0,152191.03
2025-09-16,152191.03,292.78,0,152191.03
2025-09-17,152191.03,296.88,0,152191.03
2025-09-18,152191.03,295.63,0,152191.03
2025-09-19,152191.03,299.34,0,152191.03
2025-09-22,152191.03,287.85,0,152191.03
2025-09-23,152191.03,284.39,0,152191.03
2025-09-24,152191.03,288.72,0,152191.03
2025-09-25,152191.03,286.18,0,152191.03
2025-09-26,152191.03,285.55,0,152191.03
2025-09-29,152191.03,290.55,0,152191.03
2025-09-30,152191.03,303.8,0,152191.03
2025-10-09,152191.03,301.51,0,152191.03
2025-10-10,152191.03,311.68,0,152191.03
2025-10-13,152191.03,296.6,0,152191.03
2025-10-14,152191.03,290.7,0,152191.03
2025-10-15,152191.03,291.85,0,152191.03
2025-10-16,152191.03,297.9,0,152191.03
2025-10-17,152191.03,303.0,0,152191.03
2025-10-20,152191.03,299.0,0,152191.03
2025-10-21,152191.03,301.0,0,152191.03
2025-10-22,152191.03,302.0,0,152191.03
2025-10-23,152191.03,301.0,0,152191.03
2025-10-24,152191.03,300.73,0,152191.03
2025-10-27,152191.03,287.01,0,152191.03
2025-10-28,152191.03,286.34,0,152191.03
2025-10-29,152191.03,285.98,0,152191.03
2025-10-30,152191.03,280.0,0,152191.03
2025-10-31,152191.03,280.0,0,152191.03
2025-11-03,152191.03,271.12,0,152191.03
2025-11-04,152191.03,266.8,0,152191.03
2025-11-05,152191.03,269.8,0,152191.03
