date,equity,close,shares,cash
2024-05-23,81314.82,153.6,500,4514.82
2024-05-24,80089.82,151.15,500,4514.82
2024-05-27,80304.82,151.58,500,4514.82
2024-05-28,79432.3,150.03,0,79432.3
2024-05-29,79432.3,149.21,0,79432.3
2024-05-30,79432.3,146.26,0,79432.3
2024-05-31,79432.3,146.7,0,79432.3
2024-06-03,79432.3,145.98,0,79432.3
2024-06-04,79432.3,147.78,0,79432.3
2024-06-05,79432.3,145.76,0,79432.3
2024-06-06,79432.3,144.9,0,79432.3
2024-06-07,79432.3,142.34,0,79432.3
2024-06-11,79432.3,138.48,0,79432.3
2024-06-12,79432.3,137.9,0,79432.3
2024-06-13,79432.3,134.56,0,79432.3
2024-06-14,79432.3,135.68,0,79432.3
2024-06-17,79432.3,135.73,0,79432.3
2024-06-18,79432.3,133.89,0,79432.3
2024-06-19,79432.3,134.22,0,79432.3
2024-06-20,79432.3,132.2,0,79432.3
2024-06-21,79432.3,130.2,0,79432.3
2024-06-24,79432.3,131.03,0,79432.3
2024-06-25,79432.3,131.51,0,79432.3
2024-06-26,79432.3,131.3,0,79432.3
2024-06-27,79432.3,129.65,0,79432.3
2024-06-28,79432.3,128.04,0,79432.3
2024-07-01,79432.3,128.3,0,79432.3
2024-07-02,79432.3,131.56,0,79432.3
2024-07-03,79432.3,131.0,0,79432.3
2024-07-04,79432.3,130.59,0,79432.3
2024-07-05,79432.3,128.95,0,79432.3
2024-07-08,79432.3,125.91,0,79432.3
2024-07-09,79432.3,127.07,0,79432.3
2024-07-10,79432.3,126.54,0,79432.3
2024-07-11,79432.3,130.48,0,79432.3
2024-07-12,79432.3,127.4,0,79432.3
2024-07-15,79432.3,127.5,0,79432.3
2024-07-16,79432.3,127.48,0,79432.3
2024-07-17,79432.3,130.76,0,79432.3
2024-07-18,79432.3,131.1,0,79432.3
2024-07-19,79412.28,133.42,500,12702.28
2024-07-22,78312.28,131.22,500,12702.28
2024-07-23,76102.28,126.8,500,12702.28
2024-07-24,75732.28,126.06,500,12702.28
2024-07-25,75510.53,125.78,0,75510.53
2024-07-26,75510.53,126.2,0,75510.53
2024-07-29,75510.53,124.1,0,75510.53
2024-07-30,75510.53,123.29,0,75510.53
2024-07-31,75510.53,126.86,0,75510.53
2024-08-01,75510.53,124.0,0,75510.53
2024-08-02,75510.53,123.7,0,75510.53
2024-08-05,75510.53,126.0,0,75510.53
2024-08-06,75510.53,125.9,0,75510.53
2024-08-07,75510.53,127.0,0,75510.53
2024-08-08,75510.53,128.35,0,75510.53
2024-08-09,75510.53,128.08,0,75510.53
2024-08-12,75491.37,127.71,500,11636.37
2024-08-13,74436.37,125.6,500,11636.37
2024-08-14,73801.37,124.33,500,11636.37
2024-08-15,74030.15,124.95,0,74030.15
2024-08-16,74030.15,125.01,0,74030.15
2024-08-19,74030.15,123.95,0,74030.15
2024-08-20,74030.15,123.15,0,74030.15
2024-08-21,74030.15,122.2,0,74030.15
2024-08-22,74030.15,120.99,0,74030.15
2024-08-23,74030.15,121.11,0,74030.15
2024-08-26,74030.15,118.12,0,74030.15
2024-08-27,74030.15,117.7,0,74030.15
2024-08-28,74030.15,114.0,0,74030.15
2024-08-29,74030.15,118.78,0,74030.15
2024-08-30,74030.15,123.03,0,74030.15
2024-09-02,74030.15,119.0,0,74030.15
2024-09-03,74030.15,120.32,0,74030.15
2024-09-04,74030.15,119.11,0,74030.15
2024-09-05,74030.15,119.55,0,74030.15
2024-09-06,74030.15,117.53,0,74030.15
2024-09-09,74030.15,116.22,0,74030.15
2024-09-10,74030.15,116.43,0,74030.15
2024-09-11,74030.15,116.01,0,74030.15
2024-09-12,74030.15,113.36,0,74030.15
2024-09-13,74030.15,109.2,0,74030.15
2024-09-18,74030.15,107.69,0,74030.15
2024-09-19,74030.15,110.9,0,74030.15
2024-09-20,74030.15,110.28,0,74030.15
2024-09-23,74030.15,112.29,0,74030.15
2024-09-24,74030.15,120.36,0,74030.15
2024-09-25,74030.15,122.1,0,74030.15
2024-09-26,74030.15,134.31,0,74030.15
2024-09-27,74030.15,147.74,0,74030.15
2024-09-30,74030.15,162.51,0,74030.15
2024-10-08,74030.15,164.05,0,74030.15
2024-10-09,74030.15,147.68,0,74030.15
2024-10-10,74030.15,151.98,0,74030.15
2024-10-11,74030.15,149.65,0,74030.15
2024-10-14,74030.15,149.76,0,74030.15
2024-10-15,74030.15,144.0,0,74030.15
2024-10-16,74030.15,141.65,0,74030.15
2024-10-17,74030.15,137.95,0,74030.15
2024-10-18,74030.15,143.0,0,74030.15
2024-10-21,74030.15,143.01,0,74030.15
2024-10-22,74030.15,145.44,0,74030.15
2024-10-23,74030.15,148.53,0,74030.15
2024-10-24,74030.15,146.46,0,74030.15
2024-10-25,74030.15,148.11,0,74030.15
2024-10-28,74030.15,153.97,0,74030.15
2024-10-29,74030.15,150.8,0,74030.15
2024-10-30,74030.15,148.8,0,74030.15
2024-10-31,74030.15,146.83,0,74030.15
2024-11-01,74030.15,147.92,0,74030.15
2024-11-04,74030.15,148.6,0,74030.15
2024-11-05,74030.15,152.8,0,74030.15
2024-11-06,74030.15,151.25,0,74030.15
2024-11-07,74030.15,162.24,0,74030.15
2024-11-08,74030.15,156.47,0,74030.15
2024-11-11,74030.15,154.82,0,74030.15
2024-11-12,74030.15,154.3,0,74030.15
2024-11-13,74030.15,153.94,0,74030.15
2024-11-14,74030.15,153.49,0,74030.15
2024-11-15,74030.15,151.29,0,74030.15
2024-11-18,74030.15,149.33,0,74030.15
2024-11-19,74030.15,148.45,0,74030.15
2024-11-20,74030.15,149.6,0,74030.15
2024-11-21,74030.15,149.5,0,74030.15
2024-11-22,74030.15,144.89,0,74030.15
2024-11-25,74030.15,143.8,0,74030.15
2024-11-26,74030.15,144.8,0,74030.15
2024-11-27,74030.15,147.05,0,74030.15
2024-11-28,74030.15,144.0,0,74030.15
2024-11-29,74030.15,146.77,0,74030.15
2024-12-02,74030.15,147.4,0,74030.15
2024-12-03,74030.15,146.99,0,74030.15
2024-12-04,74030.15,145.73,0,74030.15
2024-12-05,74030.15,145.03,0,74030.15
2024-12-06,74030.15,146.44,0,74030.15
2024-12-09,74030.15,145.76,0,74030.15
2024-12-10,74030.15,149.1,0,74030.15
2024-12-11,74030.15,149.4,0,74030.15
2024-12-12,74011.93,151.82,400,13283.93
2024-12-13,72499.93,148.04,400,13283.93
2024-12-16,71119.93,144.59,400,13283.93
2024-12-17,71239.93,144.89,400,13283.93
2024-12-18,71363.93,145.2,400,13283.93
2024-12-19,70629.29,143.55,0,70629.29
2024-12-20,70629.29,143.21,0,70629.29
2024-12-23,70629.29,142.45,0,70629.29
2024-12-24,70629.29,143.48,0,70629.29
2024-12-25,70629.29,143.08,0,70629.29
2024-12-26,70629.29,142.49,0,70629.29
2024-12-27,70629.29,142.52,0,70629.29
2024-12-30,70629.29,141.21,0,70629.29
2024-12-31,70629.29,140.04,0,70629.29
2025-01-02,70629.29,136.99,0,70629.29
2025-01-03,70629.29,135.4,0,70629.29
2025-01-06,70629.29,130.83,0,70629.29
2025-01-07,70629.29,130.85,0,70629.29
2025-01-08,70629.29,129.7,0,70629.29
2025-01-09,70629.29,130.58,0,70629.29
2025-01-10,70629.29,128.6,0,70629.29
2025-01-13,70629.29,129.2,0,70629.29
2025-01-14,70629.29,133.02,0,70629.29
2025-01-15,70629.29,132.77,0,70629.29
2025-01-16,70629.29,131.48,0,70629.29
2025-01-17,70629.29,132.3,0,70629.29
2025-01-20,70629.29,134.3,0,70629.29
2025-01-21,70629.29,133.39,0,70629.29
2025-01-22,70629.29,130.35,0,70629.29
2025-01-23,70629.29,128.65,0,70629.29
2025-01-24,70629.29,127.72,0,70629.29
2025-01-27,70629.29,127.2,0,70629.29
2025-02-05,70629.29,125.01,0,70629.29
2025-02-06,70629.29,125.9,0,70629.29
2025-02-07,70629.29,127.63,0,70629.29
2025-02-10,70629.29,127.53,0,70629.29
2025-02-11,70629.29,126.26,0,70629.29
2025-02-12,70629.29,127.7,0,70629.29
2025-02-13,70629.29,131.51,0,70629.29
2025-02-14,70629.29,131.23,0,70629.29
2025-02-17,70629.29,131.55,0,70629.29
2025-02-18,70609.76,130.2,500,5509.76
2025-02-19,71064.76,131.11,500,5509.76
2025-02-20,70759.76,130.5,500,5509.76
2025-02-21,71069.76,131.12,500,5509.76
2025-02-24,71459.76,131.9,500,5509.76
2025-02-25,69884.76,128.75,500,5509.76
2025-02-26,70409.76,129.8,500,5509.76
2025-02-27,71884.76,132.75,500,5509.76
2025-02-28,71299.76,131.58,500,5509.76
2025-03-03,70929.76,130.84,500,5509.76
2025-03-04,70384.76,129.75,500,5509.76
2025-03-05,69814.76,128.61,500,5509.76
2025-03-06,71349.76,131.68,500,5509.76
2025-03-07,72909.76,134.8,500,5509.76
2025-03-10,71854.76,132.69,500,5509.76
2025-03-11,73109.76,135.2,500,5509.76
2025-03-12,71994.76,132.97,500,5509.76
2025-03-13,71704.76,132.39,500,5509.76
2025-03-14,75909.76,140.8,500,5509.76
2025-03-17,75429.76,139.84,500,5509.76
2025-03-18,75284.76,139.55,500,5509.76
2025-03-19,74969.76,138.92,500,5509.76
2025-03-20,73504.76,135.99,500,5509.76
2025-03-21,72809.76,134.6,500,5509.76
2025-03-24,72664.76,134.31,500,5509.76
2025-03-25,72289.76,133.56,500,5509.76
2025-03-26,72184.76,133.35,500,5509.76
2025-03-27,72372.72,133.9,0,72372.72
2025-03-28,72372.72,133.23,0,72372.72
2025-03-31,72372.72,131.35,0,72372.72
2025-04-01,72372.72,131.79,0,72372.72
2025-04-02,72372.72,131.15,0,72372.72
2025-04-03,72372.72,132.0,0,72372.72
2025-04-07,72372.72,126.78,0,72372.72
2025-04-08,72372.72,130.76,0,72372.72
2025-04-09,72372.72,132.25,0,72372.72
2025-04-10,72372.72,133.15,0,72372.72
2025-04-11,72372.72,131.6,0,72372.72
2025-04-14,72372.72,131.04,0,72372.72
2025-04-15,72372.72,131.35,0,72372.72
2025-04-16,72372.72,132.3,0,72372.72
2025-04-17,72372.72,132.53,0,72372.72
2025-04-18,72372.72,131.75,0,72372.72
2025-04-21,72372.72,130.34,0,72372.72
2025-04-22,72372.72,130.1,0,72372.72
2025-04-23,72372.72,129.97,0,72372.72
2025-04-24,72372.72,129.06,0,72372.72
2025-04-25,72372.72,129.05,0,72372.72
2025-04-28,72372.72,130.85,0,72372.72
2025-04-29,72372.72,129.55,0,72372.72
2025-04-30,72372.72,128.7,0,72372.72
2025-05-06,72372.72,129.49,0,72372.72
2025-05-07,72372.72,129.99,0,72372.72
2025-05-08,72372.72,131.8,0,72372.72
2025-05-09,72372.72,131.58,0,72372.72
2025-05-12,72352.78,132.97,500,5867.78
2025-05-13,72362.78,132.99,500,5867.78
2025-05-14,73497.78,135.26,500,5867.78
2025-05-15,72702.78,133.67,500,5867.78
2025-05-16,71407.78,131.08,500,5867.78
2025-05-19,70517.78,129.3,500,5867.78
2025-05-20,70432.78,129.13,500,5867.78
2025-05-21,70413.76,129.26,0,70413.76
2025-05-22,70413.76,129.09,0,70413.76
2025-05-23,70413.76,128.15,0,70413.76
2025-05-26,70413.76,126.41,0,70413.76
2025-05-27,70413.76,126.16,0,70413.76
2025-05-28,70413.76,126.92,0,70413.76
2025-05-29,70413.76,127.32,0,70413.76
2025-05-30,70413.76,126.44,0,70413.76
2025-06-03,70413.76,124.68,0,70413.76
2025-06-04,70413.76,124.55,0,70413.76
2025-06-05,70413.76,125.03,0,70413.76
2025-06-06,70413.76,125.09,0,70413.76
2025-06-09,70413.76,124.96,0,70413.76
